585.33547 0.9999992
585.3397 0.99999916
585.34394 0.99999909
585.34817 0.99999899
585.3524 0.99999886
585.35663 0.99999871
585.36086 0.99999852
585.36509 0.9999983
585.36932 0.99999804
585.37355 0.99999775
585.37778 0.99999742
585.38201 0.99999702
585.38624 0.99999655
585.39047 0.99999599
585.3947 0.99999532
585.39892 0.99999449
585.40315 0.99999349
585.40738 0.99999224
585.41161 0.99999069
585.41584 0.99998869
585.42007 0.99998602
585.4243 0.99998225
585.42853 0.99997645
585.43276 0.99996613
585.43699 0.99994448
585.44122 0.99989632
585.44544 0.99980026
585.44967 0.9996512
585.4539 0.99949279
585.45813 0.99940294
585.46236 0.99940858
585.46659 0.99942324
585.47082 0.99930458
585.47504 0.99899513
585.47927 0.99862626
585.4835 0.99845526
585.48773 0.99863019
585.49196 0.99903972
585.49618 0.99944887
585.50041 0.9997199
585.50464 0.99985631
585.50887 0.99991381
585.51309 0.99993254
585.51732 0.99992647
585.52155 0.99989716
585.52578 0.99985214
585.53 0.99981558
585.53423 0.99981479
585.53846 0.99985289
585.54269 0.99990577
585.54691 0.99994816
585.55114 0.99997248
585.55537 0.99998387
585.55959 0.99998901
585.56382 0.99999163
585.56805 0.99999322
585.57227 0.99999429
585.5765 0.99999503
585.58073 0.99999555
585.58495 0.99999589
585.58918 0.99999607
585.59341 0.99999608
585.59763 0.99999586
585.60186 0.99999527
585.60608 0.99999385
585.61031 0.99999044
585.61454 0.99998266
585.61876 0.99996769
585.62299 0.99994573
585.62721 0.99992284
585.63144 0.99990709
585.63566 0.99990131
585.63989 0.99990388
585.64411 0.9999146
585.64834 0.9999333
585.65256 0.99995502
585.65679 0.99997282
585.66101 0.99998359
585.66524 0.99998848
585.66946 0.99998965
585.67369 0.99998799
585.67791 0.99998223
585.68214 0.99996811
585.68636 0.99993931
585.69059 0.99989412
585.69481 0.99984587
585.69904 0.99982108
585.70326 0.99983667
585.70749 0.99988155
585.71171 0.9999289
585.71593 0.9999613
585.72016 0.99997773
585.72438 0.99998428
585.72861 0.99998586
585.73283 0.99998441
585.73705 0.99997917
585.74128 0.99996522
585.7455 0.99992928
585.74973 0.99984839
585.75395 0.99970804
585.75817 0.99954173
585.7624 0.99943927
585.76662 0.99947322
585.77084 0.99961838
585.77507 0.99978112
585.77929 0.9998941
585.78351 0.99995119
585.78774 0.99997497
585.79196 0.99998456
585.79618 0.99998893
585.8004 0.99999127
585.80463 0.99999264
585.80885 0.99999344
585.81307 0.99999386
585.81729 0.99999401
585.82152 0.99999392
585.82574 0.99999362
585.82996 0.99999308
585.83418 0.99999229
585.83841 0.99999116
585.84263 0.99998959
585.84685 0.99998736
585.85107 0.99998404
585.85529 0.99997857
585.85952 0.99996823
585.86374 0.99994677
585.86796 0.99990394
585.87218 0.99983248
585.8764 0.99974343
585.88062 0.99966922
585.88485 0.99963321
585.88907 0.99961705
585.89329 0.99958488
585.89751 0.99954315
585.90173 0.99954369
585.90595 0.99961609
585.91017 0.99972802
585.91439 0.99982459
585.91861 0.99987928
585.92284 0.99989682
585.92706 0.99988927
585.93128 0.99985987
585.9355 0.99979487
585.93972 0.99964709
585.94394 0.99930812
585.94816 0.99861537
585.95238 0.99748772
585.9566 0.9961669
585.96082 0.99525607
585.96504 0.99529956
585.96926 0.99626842
585.97348 0.99759153
585.9777 0.99868815
585.98192 0.99934945
585.98614 0.99966995
585.99036 0.99980995
585.99458 0.99987258
585.9988 0.99990244
586.00302 0.99991598
586.00724 0.99992162
586.01146 0.99992657
586.01568 0.99993471
586.0199 0.99994332
586.02412 0.99994419
586.02833 0.99992837
586.03255 0.99989345
586.03677 0.99985258
586.04099 0.99983183
586.04521 0.99984731
586.04943 0.99988695
586.05365 0.99992417
586.05787 0.9999442
586.06209 0.99995075
586.0663 0.99995405
586.07052 0.99995902
586.07474 0.99996307
586.07896 0.99996004
586.08318 0.99994303
586.0874 0.9999061
586.09161 0.99985063
586.09583 0.99979112
586.10005 0.99974662
586.10427 0.99972511
586.10849 0.99972572
586.1127 0.99975031
586.11692 0.99979699
586.12114 0.99984945
586.12536 0.99988704
586.12958 0.99989994
586.13379 0.99988706
586.13801 0.99984111
586.14223 0.99972954
586.14645 0.99947676
586.15066 0.99898428
586.15488 0.99824839
586.1591 0.99750655
586.16331 0.99714997
586.16753 0.99735537
586.17175 0.99790122
586.17596 0.99845392
586.18018 0.99888627
586.1844 0.9992337
586.18862 0.99951665
586.19283 0.99971457
586.19705 0.99982342
586.20127 0.99986542
586.20548 0.99986295
586.2097 0.99982544
586.21391 0.99975922
586.21813 0.99968872
586.22235 0.99965835
586.22656 0.99969625
586.23078 0.99978225
586.23499 0.99986936
586.23921 0.99992812
586.24343 0.9999583
586.24764 0.99997159
586.25186 0.99997721
586.25607 0.9999794
586.26029 0.99997932
586.26451 0.99997624
586.26872 0.99996713
586.27294 0.99994587
586.27715 0.99990458
586.28137 0.99983894
586.28558 0.99975721
586.2898 0.99968603
586.29401 0.99965573
586.29823 0.99966329
586.30244 0.99965854
586.30666 0.99959225
586.31087 0.99948149
586.31509 0.99940847
586.3193 0.99944137
586.32352 0.99956656
586.32773 0.99971017
586.33195 0.99980684
586.33616 0.99983323
586.34037 0.99980173
586.34459 0.99975087
586.3488 0.99972965
586.35302 0.99976333
586.35723 0.99983339
586.36145 0.99990184
586.36566 0.99994695
586.36987 0.99996982
586.37409 0.99997984
586.3783 0.99998408
586.38252 0.9999858
586.38673 0.99998619
586.39094 0.99998556
586.39516 0.99998386
586.39937 0.99998068
586.40358 0.99997493
586.4078 0.99996345
586.41201 0.99993681
586.41622 0.99987126
586.42044 0.99972639
586.42465 0.99947657
586.42886 0.99917967
586.43308 0.99899266
586.43729 0.99904532
586.4415 0.99929781
586.44572 0.99958623
586.44993 0.99978716
586.45414 0.99988252
586.45835 0.99990237
586.46257 0.99986622
586.46678 0.99977865
586.47099 0.99965851
586.4752 0.99955838
586.47942 0.9995388
586.48363 0.99961431
586.48784 0.99973787
586.49205 0.99984722
586.49627 0.99991356
586.50048 0.99994305
586.50469 0.99995188
586.5089 0.99995066
586.51311 0.99994286
586.51733 0.99992641
586.52154 0.99989169
586.52575 0.99981551
586.52996 0.99966117
586.53417 0.99940489
586.53838 0.99908117
586.5426 0.99877709
586.54681 0.99853185
586.55102 0.9982574
586.55523 0.99784552
586.55944 0.9973887
586.56365 0.99718239
586.56786 0.99739117
586.57207 0.99781285
586.57629 0.9981043
586.5805 0.99814441
586.58471 0.99807799
586.58892 0.99809856
586.59313 0.99828615
586.59734 0.99859902
586.60155 0.99891048
586.60576 0.99907039
586.60997 0.99902922
586.61418 0.99891378
586.61839 0.99892169
586.6226 0.99912585
586.62681 0.99942449
586.63102 0.99967796
586.63523 0.99983129
586.63944 0.99990613
586.64365 0.99994014
586.64786 0.9999569
586.65207 0.99996652
586.65628 0.99997274
586.66049 0.99997705
586.6647 0.99998012
586.66891 0.99998231
586.67312 0.99998383
586.67733 0.9999848
586.68154 0.9999853
586.68575 0.99998537
586.68996 0.999985
586.69417 0.99998416
586.69838 0.99998275
586.70259 0.99998065
586.7068 0.99997765
586.71101 0.99997342
586.71522 0.99996729
586.71943 0.99995771
586.72364 0.99994055
586.72784 0.99990508
586.73205 0.99982954
586.73626 0.99968265
586.74047 0.99942875
586.74468 0.99902024
586.74889 0.99841201
586.7531 0.99768462
586.7573 0.99716046
586.76151 0.99720095
586.76572 0.99780886
586.76993 0.99860831
586.77414 0.99923929
586.77835 0.9996072
586.78255 0.99978984
586.78676 0.99987758
586.79097 0.99992135
586.79518 0.99994445
586.79939 0.99995755
586.80359 0.99996553
586.8078 0.99997061
586.81201 0.99997378
586.81622 0.99997553
586.82043 0.99997607
586.82463 0.99997541
586.82884 0.99997338
586.83305 0.99996944
586.83726 0.9999623
586.84146 0.99994849
586.84567 0.99991844
586.84988 0.99984943
586.85409 0.99970099
586.85829 0.99942567
586.8625 0.99900111
586.86671 0.99847772
586.87091 0.99802375
586.87512 0.99788388
586.87933 0.99818014
586.88353 0.99875301
586.88774 0.999301
586.89195 0.99964813
586.89615 0.99980913
586.90036 0.99987321
586.90457 0.99990524
586.90877 0.99992708
586.91298 0.99993717
586.91719 0.99992847
586.92139 0.99989551
586.9256 0.99984102
586.92981 0.99978516
586.93401 0.99975932
586.93822 0.9997781
586.94242 0.99982118
586.94663 0.99984853
586.95084 0.99982506
586.95504 0.99973158
586.95925 0.99957334
586.96345 0.99938009
586.96766 0.99916935
586.97186 0.99892301
586.97607 0.998661
586.98028 0.99851207
586.98448 0.99860915
586.98869 0.9989274
586.99289 0.9993069
586.9971 0.9996071
587.0013 0.99978695
587.00551 0.99987382
587.00971 0.99990804
587.01392 0.99991573
587.01812 0.99990663
587.02233 0.99988037
587.02653 0.99983475
587.03074 0.99977335
587.03494 0.99970131
587.03915 0.99959463
587.04335 0.99934816
587.04756 0.99874792
587.05176 0.9975821
587.05597 0.99597213
587.06017 0.9946147
587.06438 0.99435883
587.06858 0.99536112
587.07278 0.99693443
587.07699 0.99828712
587.08119 0.99911333
587.0854 0.99951105
587.0896 0.99966496
587.09381 0.99968543
587.09801 0.99959383
587.10221 0.99935404
587.10642 0.9989294
587.11062 0.9983502
587.11483 0.99771244
587.11903 0.99710146
587.12323 0.99661233
587.12744 0.99646002
587.13164 0.99685516
587.13584 0.99769795
587.14005 0.99860203
587.14425 0.99925519
587.14845 0.99960934
587.15266 0.99976555
587.15686 0.99982104
587.16106 0.9998267
587.16527 0.99980934
587.16947 0.99979176
587.17367 0.99978858
587.17788 0.99979367
587.18208 0.99978432
587.18628 0.99973924
587.19049 0.99965225
587.19469 0.99954122
587.19889 0.99944587
587.20309 0.99939122
587.2073 0.99934618
587.2115 0.99924845
587.2157 0.99908149
587.2199 0.99891362
587.22411 0.99886008
587.22831 0.99899104
587.23251 0.99926047
587.23671 0.99954473
587.24092 0.99975114
587.24512 0.99986647
587.24932 0.9999216
587.25352 0.99994719
587.25772 0.99995995
587.26193 0.99996676
587.26613 0.99996998
587.27033 0.99996977
587.27453 0.99996428
587.27873 0.99994982
587.28294 0.999924
587.28714 0.99989225
587.29134 0.99986958
587.29554 0.9998687
587.29974 0.99988542
587.30394 0.99989997
587.30814 0.99988791
587.31235 0.99981998
587.31655 0.99965957
587.32075 0.99939571
587.32495 0.99910516
587.32915 0.99894146
587.33335 0.99898931
587.33755 0.99913472
587.34175 0.9991205
587.34596 0.99873125
587.35016 0.99799348
587.35436 0.9972833
587.35856 0.99710703
587.36276 0.99761524
587.36696 0.99844997
587.37116 0.99914451
587.37536 0.99949725
587.37956 0.99953841
587.38376 0.9993581
587.38796 0.99907447
587.39216 0.9988631
587.39636 0.99887631
587.40056 0.99911155
587.40476 0.99942336
587.40896 0.99966854
587.41316 0.99979804
587.41736 0.99983497
587.42156 0.99982467
587.42576 0.99980695
587.42996 0.99979672
587.43416 0.99977701
587.43836 0.99972605
587.44256 0.99964922
587.44676 0.99955974
587.45096 0.99943363
587.45516 0.99923912
587.45936 0.99903258
587.46356 0.9989576
587.46776 0.99909444
587.47196 0.99936179
587.47616 0.99961038
587.48036 0.99975959
587.48456 0.99981339
587.48876 0.99979501
587.49296 0.99969315
587.49716 0.9994424
587.50136 0.99895625
587.50556 0.99825346
587.50975 0.99759173
587.51395 0.99735489
587.51815 0.99768278
587.52235 0.99829889
587.52655 0.99877903
587.53075 0.99886877
587.53495 0.99851043
587.53915 0.99774264
587.54335 0.99667517
587.54754 0.99548311
587.55174 0.99440953
587.55594 0.99383752
587.56014 0.99416397
587.56434 0.99535863
587.56854 0.99685129
587.57273 0.99805119
587.57693 0.99877709
587.58113 0.99913852
587.58533 0.99924903
587.58953 0.99910778
587.59373 0.99858204
587.59792 0.99743155
587.60212 0.99552384
587.60632 0.99327057
587.61052 0.99174434
587.61472 0.99188394
587.61891 0.99346993
587.62311 0.99524661
587.62731 0.99604345
587.63151 0.99553443
587.6357 0.99421559
587.6399 0.99307968
587.6441 0.9930782
587.6483 0.99440857
587.65249 0.99635578
587.65669 0.99802025
587.66089 0.99902824
587.66509 0.9995083
587.66928 0.99971125
587.67348 0.99979973
587.67768 0.99984316
587.68187 0.99986511
587.68607 0.99987353
587.69027 0.99987352
587.69447 0.99987075
587.69866 0.99986823
587.70286 0.9998614
587.70706 0.99983548
587.71125 0.99975909
587.71545 0.99956913
587.71965 0.99917519
587.72384 0.99854411
587.72804 0.99783803
587.73224 0.99739122
587.73643 0.9974089
587.74063 0.99772539
587.74483 0.99798601
587.74902 0.99803388
587.75322 0.99803658
587.75741 0.99824677
587.76161 0.99870116
587.76581 0.99920901
587.77 0.99958494
587.7742 0.99979141
587.77839 0.99988548
587.78259 0.99992688
587.78679 0.99994738
587.79098 0.99995935
587.79518 0.99996716
587.79937 0.99997253
587.80357 0.9999763
587.80777 0.9999789
587.81196 0.99998059
587.81616 0.99998149
587.82035 0.99998161
587.82455 0.99998071
587.82874 0.99997795
587.83294 0.99997097
587.83713 0.99995509
587.84133 0.99992553
587.84552 0.99988519
587.84972 0.99985055
587.85392 0.9998412
587.85811 0.99985839
587.86231 0.99988005
587.8665 0.99987827
587.8707 0.99983711
587.87489 0.99976268
587.87909 0.99968761
587.88328 0.99965419
587.88748 0.99967542
587.89167 0.99971688
587.89587 0.99971757
587.90006 0.99960447
587.90425 0.99928262
587.90845 0.99867854
587.91264 0.99789205
587.91684 0.99727891
587.92103 0.99719998
587.92523 0.99762594
587.92942 0.99814066
587.93362 0.9983603
587.93781 0.99819102
587.942 0.99763429
587.9462 0.99648519
587.95039 0.99444622
587.95459 0.99166728
587.95878 0.98897216
587.96298 0.98728278
587.96717 0.98702629
587.97136 0.98824552
587.97556 0.99071678
587.97975 0.99371782
587.98395 0.99625267
587.98814 0.99773388
587.99233 0.99825111
587.99653 0.99829636
588.00072 0.99836958
588.00491 0.99868283
588.00911 0.99912146
588.0133 0.99948145
588.01749 0.99968308
588.02169 0.99976348
588.02588 0.99977518
588.03008 0.99973052
588.03427 0.99959109
588.03846 0.99928672
588.04265 0.99879882
588.04685 0.99826936
588.05104 0.99793531
588.05523 0.99782697
588.05943 0.9976032
588.06362 0.99687015
588.06781 0.99569393
588.07201 0.99461928
588.0762 0.99398014
588.08039 0.99334986
588.08459 0.99210322
588.08878 0.99048791
588.09297 0.98956753
588.09716 0.9899122
588.10136 0.99094595
588.10555 0.99194757
588.10974 0.99301679
588.11393 0.99454074
588.11813 0.99632894
588.12232 0.99779877
588.12651 0.99861764
588.1307 0.99884844
588.1349 0.99874076
588.13909 0.9985823
588.14328 0.9985912
588.14747 0.99879065
588.15166 0.99901094
588.15586 0.99903948
588.16005 0.99874417
588.16424 0.99809932
588.16843 0.9971336
588.17263 0.99577766
588.17682 0.99382645
588.18101 0.99136176
588.1852 0.98917089
588.18939 0.98824846
588.19358 0.98891125
588.19778 0.99078486
588.20197 0.99327915
588.20616 0.99571331
588.21035 0.99747973
588.21454 0.99839836
588.21873 0.99870641
588.22293 0.9986855
588.22712 0.99842243
588.23131 0.99789459
588.2355 0.99715432
588.23969 0.99636873
588.24388 0.99577594
588.24807 0.99565037
588.25226 0.99611956
588.25646 0.99691456
588.26065 0.99745046
588.26484 0.99718864
588.26903 0.99592467
588.27322 0.99398809
588.27741 0.99226792
588.2816 0.9916431
588.28579 0.99208926
588.28998 0.9926451
588.29417 0.9925519
588.29837 0.99216415
588.30256 0.99243298
588.30675 0.99373686
588.31094 0.99558358
588.31513 0.99725726
588.31932 0.99837724
588.32351 0.99892502
588.3277 0.99905229
588.33189 0.99896546
588.33608 0.99887993
588.34027 0.99893529
588.34446 0.99911721
588.34865 0.99930782
588.35284 0.99940465
588.35703 0.99935326
588.36122 0.99907475
588.36541 0.99837186
588.3696 0.99689128
588.37379 0.99417615
588.37798 0.98985489
588.38217 0.98421546
588.38636 0.97906119
588.39055 0.97729783
588.39474 0.98034863
588.39893 0.98634219
588.40312 0.99187669
588.40731 0.99492305
588.4115 0.99553222
588.41569 0.99489242
588.41988 0.99437862
588.42407 0.99480578
588.42826 0.99604733
588.43245 0.99743941
588.43664 0.9984916
588.44083 0.99912345
588.44502 0.99946297
588.44921 0.99964012
588.4534 0.99972502
588.45759 0.99974015
588.46177 0.99968646
588.46596 0.99957688
588.47015 0.99946621
588.47434 0.99943274
588.47853 0.99950856
588.48272 0.99964615
588.48691 0.99977146
588.4911 0.99984804
588.49529 0.99988172
588.49948 0.99989077
588.50367 0.99988748
588.50785 0.99987668
588.51204 0.99985904
588.51623 0.99983285
588.52042 0.99979344
588.52461 0.99972886
588.5288 0.99960794
588.53299 0.9993594
588.53717 0.99886603
588.54136 0.99802912
588.54555 0.99689413
588.54974 0.99567353
588.55393 0.99459621
588.55812 0.99384908
588.56231 0.9936864
588.56649 0.99428201
588.57068 0.99533005
588.57487 0.99599868
588.57906 0.99520696
588.58325 0.99176655
588.58744 0.98494594
588.59162 0.97614127
588.59581 0.96969883
588.6 0.96991781
588.60419 0.97660522
588.60838 0.98528708
588.61256 0.99173329
588.61675 0.9946041
588.62094 0.99438662
588.62513 0.99193005
588.62931 0.98847477
588.6335 0.9858927
588.63769 0.98576398
588.64188 0.98814403
588.64607 0.99162849
588.65025 0.99455453
588.65444 0.99596617
588.65863 0.99579317
588.66282 0.99470182
588.667 0.9938141
588.67119 0.99399921
588.67538 0.99516517
588.67957 0.99650173
588.68375 0.99739447
588.68794 0.99781947
588.69213 0.99798155
588.69631 0.99788868
588.7005 0.99721382
588.70469 0.99525361
588.70888 0.99105268
588.71306 0.98431211
588.71725 0.97691199
588.72144 0.97278438
588.72562 0.97467123
588.72981 0.98119594
588.734 0.98835254
588.73818 0.99322475
588.74237 0.99526166
588.74656 0.99495982
588.75075 0.99259582
588.75493 0.98825242
588.75912 0.98281544
588.76331 0.97865617
588.76749 0.97831225
588.77168 0.98192555
588.77587 0.98695723
588.78005 0.99089429
588.78424 0.9932755
588.78842 0.99494544
588.79261 0.99647394
588.7968 0.99778334
588.80098 0.99867769
588.80517 0.99917562
588.80936 0.9994244
588.81354 0.99954972
588.81773 0.99961651
588.82192 0.99964992
588.8261 0.99965537
588.83029 0.99962544
588.83447 0.99954353
588.83866 0.99939601
588.84285 0.9991822
588.84703 0.99887
588.85122 0.99826233
588.8554 0.99689191
588.85959 0.99426672
588.86378 0.99064679
588.86796 0.98761321
588.87215 0.98711548
588.87633 0.98951532
588.88052 0.99318677
588.8847 0.99623859
588.88889 0.99793957
588.89308 0.99850945
588.89726 0.99836804
588.90145 0.99788849
588.90563 0.99748032
588.90982 0.99748664
588.914 0.99792926
588.91819 0.99852281
588.92237 0.9989795
588.92656 0.9992039
588.93074 0.99922937
588.93493 0.99908133
588.93912 0.99867539
588.9433 0.99768699
588.94749 0.99539973
588.95167 0.99092012
588.95586 0.98430952
588.96004 0.97790222
588.96423 0.97535957
588.96841 0.9781762
588.9726 0.98394672
588.97678 0.98900878
588.98097 0.99176197
588.98515 0.99279019
588.98934 0.99282783
588.99352 0.99146152
588.99771 0.98780235
589.00189 0.98235041
589.00608 0.97780035
589.01026 0.9770072
589.01445 0.98009957
589.01863 0.98470774
589.02281 0.98875858
589.027 0.99179271
589.03118 0.9940961
589.03537 0.99586711
589.03955 0.99716056
589.04374 0.99800811
589.04792 0.99845795
589.05211 0.99856218
589.05629 0.9983522
589.06047 0.99787249
589.06466 0.99726566
589.06884 0.99679313
589.07303 0.99670443
589.07721 0.99703411
589.0814 0.99755804
589.08558 0.99801209
589.08976 0.99830458
589.09395 0.99843901
589.09813 0.99830061
589.10232 0.99764107
589.1065 0.99635797
589.11068 0.99485462
589.11487 0.99397671
589.11905 0.99429136
589.12324 0.99547104
589.12742 0.99660662
589.1316 0.99693043
589.13579 0.996035
589.13997 0.99376231
589.14416 0.99029062
589.14834 0.98602778
589.15252 0.98092596
589.15671 0.97460111
589.16089 0.96830313
589.16507 0.96570907
589.16926 0.96956164
589.17344 0.97815917
589.17762 0.98702619
589.18181 0.99316165
589.18599 0.99638702
589.19018 0.99780344
589.19436 0.99835059
589.19854 0.99850842
589.20273 0.99849718
589.20691 0.9984147
589.21109 0.99823148
589.21528 0.9977579
589.21946 0.99661036
589.22364 0.99415055
589.22782 0.98972638
589.23201 0.98370633
589.23619 0.97847983
589.24037 0.97724388
589.24456 0.9808838
589.24874 0.98694098
589.25292 0.99220081
589.25711 0.99531897
589.26129 0.99678895
589.26547 0.99753974
589.26966 0.99807262
589.27384 0.99844247
589.27802 0.99853787
589.2822 0.9982167
589.28639 0.99723979
589.29057 0.99524818
589.29475 0.99212794
589.29893 0.98869549
589.30312 0.98671824
589.3073 0.9875211
589.31148 0.99058327
589.31567 0.99408313
589.31985 0.99661494
589.32403 0.99790161
589.32821 0.99822524
589.3324 0.99771384
589.33658 0.99613421
589.34076 0.99328482
589.34494 0.98979342
589.34912 0.98736141
589.35331 0.98753403
589.35749 0.99014226
589.36167 0.99354032
589.36585 0.99626542
589.37004 0.99792961
589.37422 0.99881477
589.3784 0.99926675
589.38258 0.99949692
589.38676 0.99961436
589.39095 0.99967317
589.39513 0.99969659
589.39931 0.99968972
589.40349 0.9996477
589.40768 0.99956346
589.41186 0.99942793
589.41604 0.99919706
589.42022 0.99871782
589.4244 0.99770064
589.42858 0.99592959
589.43277 0.99373106
589.43695 0.99214202
589.44113 0.99214831
589.44531 0.99365128
589.44949 0.99558499
589.45368 0.99703883
589.45786 0.99787393
589.46204 0.99836256
589.46622 0.99867617
589.4704 0.99877586
589.47458 0.99851249
589.47876 0.99767017
589.48295 0.99603583
589.48713 0.99370008
589.49131 0.99138523
589.49549 0.9901212
589.49967 0.99024734
589.50385 0.99103172
589.50803 0.99165466
589.51222 0.99222294
589.5164 0.99336854
589.52058 0.9951742
589.52476 0.99703147
589.52894 0.99837689
589.53312 0.99912508
589.5373 0.99947965
589.54148 0.99964254
589.54567 0.99972145
589.54985 0.99975853
589.55403 0.99977023
589.55821 0.9997695
589.56239 0.99977122
589.56657 0.99978471
589.57075 0.99980647
589.57493 0.9998254
589.57911 0.99983354
589.5833 0.9998294
589.58748 0.99981333
589.59166 0.99978112
589.59584 0.99971832
589.60002 0.99960095
589.6042 0.99941539
589.60838 0.99918748
589.61256 0.99896229
589.61674 0.99871289
589.62092 0.99827736
589.6251 0.99739336
589.62928 0.9957484
589.63346 0.99306221
589.63764 0.98941132
589.64183 0.98568222
589.64601 0.98346873
589.65019 0.98400788
589.65437 0.9870002
589.65855 0.99072625
589.66273 0.99336783
589.66691 0.99389725
589.67109 0.99199105
589.67527 0.98813097
589.67945 0.98416157
589.68363 0.98268305
589.68781 0.98483417
589.69199 0.98911062
589.69617 0.99298103
589.70035 0.99512001
589.70453 0.99582068
589.70871 0.99600929
589.71289 0.99632316
589.71707 0.99685919
589.72125 0.99739586
589.72543 0.9976383
589.72961 0.9972768
589.73379 0.99602157
589.73797 0.99388956
589.74215 0.99161365
589.74633 0.99044264
589.75051 0.99109602
589.75469 0.99303536
589.75887 0.99501161
589.76305 0.99610855
589.76723 0.9961868
589.77141 0.99570809
589.77559 0.99526601
589.77977 0.99505908
589.78395 0.99480551
589.78813 0.9942553
589.79231 0.99347358
589.79649 0.99222542
589.80067 0.98929065
589.80485 0.9832249
589.80903 0.97465138
589.81321 0.96755517
589.81739 0.96661167
589.82157 0.97247357
589.82575 0.9811108
589.82993 0.98810166
589.83411 0.99204671
589.83829 0.99398392
589.84247 0.99526985
589.84664 0.99649031
589.85082 0.99757074
589.855 0.99828589
589.85918 0.99854788
589.86336 0.99837502
589.86754 0.99782077
589.87172 0.99701901
589.8759 0.99615077
589.88008 0.99514842
589.88426 0.99345694
589.88844 0.99043362
589.89262 0.986351
589.8968 0.98295121
589.90098 0.98238805
589.90515 0.98520339
589.90933 0.9897602
589.91351 0.99388589
589.91769 0.99654701
589.92187 0.99790886
589.92605 0.99852273
589.93023 0.9987993
589.93441 0.99893955
589.93859 0.99902346
589.94277 0.99907972
589.94694 0.99911173
589.95112 0.99910342
589.9553 0.99902685
589.95948 0.99884474
589.96366 0.99848668
589.96784 0.99778761
589.97202 0.99638297
589.9762 0.99361329
589.98038 0.98869921
589.98455 0.98145089
589.98873 0.97292186
589.99291 0.96490571
589.99709 0.95901544
590.00127 0.95696859
590.00545 0.96049724
590.00963 0.9692197
590.01381 0.97975726
590.01798 0.98837823
590.02216 0.99364695
590.02634 0.99617276
590.03052 0.99703353
590.0347 0.9969961
590.03888 0.99661459
590.04306 0.9963807
590.04723 0.99656844
590.05141 0.99709284
590.05559 0.99768151
590.05977 0.99813552
590.06395 0.99838951
590.06813 0.99844892
590.0723 0.99833248
590.07648 0.99798556
590.08066 0.99725864
590.08484 0.9961552
590.08902 0.99513235
590.0932 0.99486214
590.09737 0.99552049
590.10155 0.99653889
590.10573 0.99713284
590.10991 0.99681178
590.11409 0.99544711
590.11826 0.99328843
590.12244 0.99089171
590.12662 0.98835761
590.1308 0.98435295
590.13498 0.97682838
590.13915 0.96606536
590.14333 0.95683234
590.14751 0.95535852
590.15169 0.96312158
590.15587 0.97533357
590.16004 0.98602824
590.16422 0.99269282
590.1684 0.9960167
590.17258 0.99749951
590.17676 0.99814119
590.18093 0.99836952
590.18511 0.99827348
590.18929 0.99774895
590.19347 0.99660893
590.19765 0.99471413
590.20182 0.99208642
590.206 0.98910482
590.21018 0.9867694
590.21436 0.98634153
590.21853 0.98816594
590.22271 0.99119998
590.22689 0.99407936
590.23107 0.99615947
590.23525 0.99741948
590.23942 0.99802092
590.2436 0.99818707
590.24778 0.99816669
590.25196 0.99811826
