585.26778 360.76761 359.73978
585.27201 360.75992 361.62518
585.27624 362.62485 363.51745
585.28047 384.78397 365.41658
585.2847 391.15143 367.32259
585.28893 388.52081 369.23546
585.29316 401.3974 371.1552
585.2974 406.23419 373.08181
585.30163 392.91547 375.01529
585.30586 382.3078 376.95564
585.31009 388.91144 378.90286
585.31432 398.1701 380.85695
585.31855 391.06155 382.81792
585.32278 386.69263 384.78575
585.32701 397.80325 386.76046
585.33124 408.23019 388.74205
585.33547 394.30194 390.73051
585.3397 368.198 392.72584
585.34394 364.1723 394.72806
585.34817 368.74326 396.73714
585.3524 332.82349 398.75311
585.35663 310.45694 400.77595
585.36086 319.9913 402.80567
585.36509 330.69598 404.84226
585.36932 355.24118 406.88574
585.37355 383.34805 408.9361
585.37778 392.03366 410.99333
585.38201 415.40189 413.05745
585.38624 431.12888 415.12844
585.39047 414.64896 417.20632
585.3947 417.19702 419.29108
585.39892 426.46524 421.38273
585.40315 418.69937 423.48125
585.40738 420.4144 425.58666
585.41161 436.57001 427.69896
585.41584 431.51611 429.81814
585.42007 432.85287 431.9442
585.4243 440.94052 434.07715
585.42853 434.40344 436.21698
585.43276 434.63782 438.3637
585.43699 445.07816 440.51731
585.44122 453.35767 442.67781
585.44544 456.00778 444.84519
585.44967 443.10394 447.01946
585.4539 440.25519 449.20062
585.45813 429.25107 451.38867
585.46236 452.68942 453.58361
585.46659 485.12772 455.78544
585.47082 478.4325 457.99416
585.47504 457.70911 460.20977
585.47927 456.84943 462.43227
585.4835 455.06155 464.66166
585.48773 461.50821 466.89795
585.49196 439.08609 469.14113
585.49618 440.62854 471.3912
585.50041 460.66815 473.64816
585.50464 462.11093 475.91202
585.50887 463.53061 478.18277
585.51309 480.65646 480.46042
585.51732 480.28189 482.74496
585.52155 472.16257 485.0364
585.52578 494.37204 487.33473
585.53 511.74014 489.63996
585.53423 510.51749 491.95209
585.53846 504.20135 494.27111
585.54269 502.50677 496.59703
585.54691 511.06122 498.92984
585.55114 518.57623 501.26955
585.55537 530.49829 503.61617
585.55959 533.16498 505.96968
585.56382 509.30951 508.33008
585.56805 504.97409 510.69739
585.57227 526.6217 513.0716
585.5765 524.58246 515.4527
585.58073 508.2803 517.84071
585.58495 518.16162 520.23562
585.58918 521.89996 522.63742
585.59341 491.32187 525.04613
585.59763 484.45596 527.46174
585.60186 500.38199 529.88425
585.60608 495.06409 532.31366
585.61031 487.56934 534.74997
585.61454 510.27942 537.19318
585.61876 531.1319 539.6433
585.62299 553.59869 542.10032
585.62721 550.6178 544.56424
585.63144 543.51764 547.03506
585.63566 546.474 549.51279
585.63989 549.21783 551.99742
585.64411 557.03699 554.48895
585.64834 570.99884 556.98739
585.65256 563.33746 559.49273
585.65679 559.30731 562.00497
585.66101 561.33234 564.52412
585.66524 561.45203 567.05018
585.66946 570.45551 569.58313
585.67369 579.72003 572.12299
585.67791 580.14417 574.66976
585.68214 587.39929 577.22343
585.68636 585.43439 579.78401
585.69059 575.64819 582.35149
585.69481 575.62927 584.92587
585.69904 569.15619 587.50716
585.70326 575.89008 590.09536
585.70749 588.18671 592.69046
585.71171 572.11292 595.29247
585.71593 544.41309 597.90138
585.72016 528.41534 600.5172
585.72438 522.91608 603.13992
585.72861 467.7067 605.76955
585.73283 416.59 608.40608
585.73705 377.88297 611.04952
585.74128 366.93079 613.69987
585.7455 396.10605 616.35712
585.74973 422.89127 619.02128
585.75395 458.36893 621.69234
585.75817 487.14401 624.37031
585.7624 514.50665 627.05518
585.76662 533.7243 629.74696
585.77084 533.80463 632.44565
585.77507 531.37079 635.15124
585.77929 540.26245 637.86374
585.78351 570.10626 640.58314
585.78774 626.02435 643.30945
585.79196 632.87402 646.04266
585.79618 642.90747 648.78278
585.8004 653.19653 651.5298
585.80463 649.98639 654.28373
585.80885 657.80255 657.04456
585.81307 669.18823 659.8123
585.81729 657.06897 662.58694
585.82152 657.4325 665.36849
585.82574 680.41034 668.15694
585.82996 667.46271 670.95229
585.83418 658.87134 673.75455
585.83841 677.86682 676.56371
585.84263 682.96405 679.37978
585.84685 675.43176 682.20275
585.85107 682.9649 685.03262
585.85529 679.73273 687.8694
585.85952 675.74841 690.71308
585.86374 680.97583 693.56366
585.86796 659.38556 696.42114
585.87218 681.93451 699.28553
585.8764 672.21173 702.15681
585.88062 642.11487 705.035
585.88485 672.21234 707.92009
585.88907 685.98022 710.81208
585.89329 701.1701 713.71097
585.89751 708.88049 716.61677
585.90173 740.14093 719.52946
585.90595 711.13135 722.44905
585.91017 703.12299 725.37554
585.91439 732.19305 728.30893
585.91861 725.96191 731.24922
585.92284 716.40485 734.19641
585.92706 704.53931 737.15049
585.93128 677.62488 740.11148
585.9355 698.92456 743.07936
585.93972 686.00732 746.05413
585.94394 635.62567 749.03581
585.94816 603.40149 752.02437
585.95238 582.23224 755.01984
585.9566 565.80548 758.0222
585.96082 587.14496 761.03145
585.96504 613.11615 764.0476
585.96926 668.01868 767.07064
585.97348 715.84351 770.10058
585.9777 749.08453 773.1374
585.98192 781.68347 776.18112
585.98614 788.81641 779.23174
585.99036 773.53217 782.28924
585.99458 780.64374 785.35363
585.9988 774.77966 788.42491
586.00302 748.79675 791.50309
586.00724 774.07556 794.58815
586.01146 789.8985 797.6801
586.01568 776.06567 800.77894
586.0199 766.17224 803.88466
586.02412 782.61041 806.99727
586.02833 813.37726 810.11677
586.03255 809.73523 813.24315
586.03677 778.84412 816.37642
586.04099 783.77063 819.51657
586.04521 819.76172 822.66361
586.04943 830.55182 825.81752
586.05365 812.84076 828.97832
586.05787 802.41742 832.146
586.06209 813.08765 835.32056
586.0663 832.68103 838.50201
586.07052 834.38177 841.69033
586.07474 818.52002 844.88552
586.07896 846.16968 848.0876
586.08318 860.86615 851.29655
586.0874 863.61133 854.51238
586.09161 840.14917 857.73509
586.09583 824.18353 860.96467
586.10005 866.06433 864.20112
586.10427 854.85162 867.44444
586.10849 831.64075 870.69464
586.1127 844.86902 873.95171
586.11692 836.70953 877.21565
586.12114 853.0332 880.48646
586.12536 867.86829 883.76414
586.12958 862.31134 887.04868
586.13379 880.3078 890.34009
586.13801 892.93872 893.63837
586.14223 878.30054 896.94351
586.14645 848.14435 900.25552
586.15066 882.8772 903.57439
586.15488 891.05225 906.90012
586.1591 888.06976 910.23272
586.16331 909.58563 913.57217
586.16753 917.92114 916.91848
586.17175 901.73157 920.27166
586.17596 893.24677 923.63168
586.18018 916.0437 926.99857
586.1844 879.06677 930.37231
586.18862 899.10828 933.7529
586.19283 924.85345 937.14035
586.19705 917.86322 940.53465
586.20127 934.3717 943.9358
586.20548 944.98401 947.3438
586.2097 911.11328 950.75865
586.21391 910.19147 954.18034
586.21813 872.14209 957.60888
586.22235 821.97284 961.04427
586.22656 774.52594 964.4865
586.23078 718.46954 967.93558
586.23499 683.45203 971.39149
586.23921 702.39301 974.85425
586.24343 737.92938 978.32385
586.24764 761.47314 981.80028
586.25186 839.57178 985.28355
586.25607 927.21075 988.77366
586.26029 928.22437 992.2706
586.26451 966.65247 995.77438
586.26872 991.4967 999.28498
586.27294 974.31262 1002.8024
586.27715 984.64062 1006.3267
586.28137 993.61981 1009.8578
586.28558 988.87708 1013.3957
586.2898 1019.1124 1016.9404
586.29401 984.60547 1020.492
586.29823 1012.1968 1024.0504
586.30244 1015.7924 1027.6156
586.30666 984.82428 1031.1877
586.31087 1004.8287 1034.7665
586.31509 1031.8175 1038.3522
586.3193 1022.779 1041.9447
586.32352 1052.8148 1045.544
586.32773 1053.3358 1049.1501
586.33195 1031.7922 1052.763
586.33616 1034.3049 1056.3827
586.34037 1038.111 1060.0093
586.34459 1052.2567 1063.6426
586.3488 1056.311 1067.2828
586.35302 1038.8744 1070.9297
586.35723 1057.1807 1074.5835
586.36145 1080.2943 1078.244
586.36566 1064.9252 1081.9114
586.36987 1055.4856 1085.5855
586.37409 1050.5862 1089.2665
586.3783 1042.896 1092.9542
586.38252 1062.38 1096.6488
586.38673 1095.2513 1100.3501
586.39094 1090.3402 1104.0582
586.39516 1063.7902 1107.7731
586.39937 1068.9521 1111.4948
586.40358 1102.1547 1115.2232
586.4078 1120.233 1118.9585
586.41201 1129.5365 1122.7005
586.41622 1108.6393 1126.4493
586.42044 1105.6948 1130.2049
586.42465 1113.0134 1133.9673
586.42886 1125.3853 1137.7364
586.43308 1192.0728 1141.5124
586.43729 1150.3352 1145.295
586.4415 1096.9292 1149.0845
586.44572 1122.8721 1152.8807
586.44993 1139.4215 1156.6837
586.45414 1141.162 1160.4934
586.45835 1159.7634 1164.3099
586.46257 1182.1135 1168.1332
586.46678 1177.1434 1171.9632
586.47099 1164.6306 1175.8
586.4752 1206.614 1179.6435
586.47942 1163.6715 1183.4938
586.48363 1192.7695 1187.3508
586.48784 1172.6588 1191.2146
586.49205 1152.4774 1195.0851
586.49627 1182.5428 1198.9624
586.50048 1200.0906 1202.8464
586.50469 1205.1685 1206.7371
586.5089 1211.1288 1210.6346
586.51311 1212.9427 1214.5388
586.51733 1231.3762 1218.4497
586.52154 1190.1683 1222.3674
586.52575 1195.1472 1226.2918
586.52996 1236.8918 1230.223
586.53417 1259.3339 1234.1608
586.53838 1252.6329 1238.1054
586.5426 1227.2334 1242.0567
586.54681 1221.0398 1246.0147
586.55102 1229.2681 1249.9795
586.55523 1243.1694 1253.9509
586.55944 1260.2716 1257.9291
586.56365 1253.1993 1261.9139
586.56786 1273.7562 1265.9055
586.57207 1271.5817 1269.9038
586.57629 1278.0748 1273.9088
586.5805 1310.4368 1277.9205
586.58471 1264.5026 1281.9389
586.58892 1292.1653 1285.9639
586.59313 1282.5522 1289.9957
586.59734 1311.6715 1294.0342
586.60155 1336.6888 1298.0793
586.60576 1333.0714 1302.1312
586.60997 1314.3033 1306.1897
586.61418 1305.6752 1310.2549
586.61839 1312.5356 1314.3268
586.6226 1312.7705 1318.4053
586.62681 1316.2815 1322.4906
586.63102 1292.3911 1326.5825
586.63523 1262.9438 1330.681
586.63944 1210.3718 1334.7863
586.64365 1194.443 1338.8982
586.64786 1189.3932 1343.0168
586.65207 1185.6472 1347.142
586.65628 1208.1732 1351.2739
586.66049 1234.9265 1355.4124
586.6647 1294.2097 1359.5576
586.66891 1331.9366 1363.7094
586.67312 1348.0825 1367.8679
586.67733 1347.5085 1372.0331
586.68154 1366.266 1376.2048
586.68575 1397.1963 1380.3832
586.68996 1414.5466 1384.5683
586.69417 1406.0757 1388.76
586.69838 1373.5748 1392.9583
586.70259 1351.799 1397.1632
586.7068 1372.0555 1401.3748
586.71101 1401.3625 1405.593
586.71522 1382.5521 1409.8178
586.71943 1367.8888 1414.0492
586.72364 1406.4734 1418.2872
586.72784 1443.3481 1422.5319
586.73205 1437.5341 1426.7831
586.73626 1431.519 1431.041
586.74047 1440.8458 1435.3054
586.74468 1422.8694 1439.5765
586.74889 1381.0343 1443.8542
586.7531 1370.6271 1448.1384
586.7573 1399.3105 1452.4293
586.76151 1379.5609 1456.7267
586.76572 1363.1675 1461.0307
586.76993 1397.4882 1465.3413
586.77414 1452.9708 1469.6585
586.77835 1495.7924 1473.9823
586.78255 1470.8035 1478.3126
586.78676 1516.4301 1482.6495
586.79097 1486.7012 1486.993
586.79518 1494.0428 1491.343
586.79939 1505.6908 1495.6996
586.80359 1498.0074 1500.0628
586.8078 1496.4575 1504.4325
586.81201 1497.2197 1508.8087
586.81622 1516.1744 1513.1915
586.82043 1551.8469 1517.5809
586.82463 1555.1066 1521.9768
586.82884 1550.6072 1526.3792
586.83305 1528.4038 1530.7882
586.83726 1521.4479 1535.2037
586.84146 1546.5436 1539.6258
586.84567 1543.9983 1544.0543
586.84988 1543.0317 1548.4894
586.85409 1571.2249 1552.931
586.85829 1572.3506 1557.3792
586.8625 1597.3558 1561.8338
586.86671 1553.25 1566.295
586.87091 1579.4037 1570.7626
586.87512 1581.2356 1575.2368
586.87933 1563.3591 1579.7175
586.88353 1558.5446 1584.2046
586.88774 1591.7583 1588.6983
586.89195 1622.7764 1593.1984
586.89615 1607.1825 1597.7051
586.90036 1615.0698 1602.2182
586.90457 1602.4019 1606.7378
586.90877 1603.8135 1611.2639
586.91298 1647.5828 1615.7964
586.91719 1651.3151 1620.3354
586.92139 1682.8816 1624.8809
586.9256 1689.4138 1629.4329
586.92981 1627.0938 1633.9913
586.93401 1620.9493 1638.5561
586.93822 1660.8824 1643.1274
586.94242 1632.8459 1647.7052
586.94663 1629.3967 1652.2894
586.95084 1670.1381 1656.8801
586.95504 1655.1689 1661.4772
586.95925 1654.7504 1666.0807
586.96345 1665.3877 1670.6906
586.96766 1691.2679 1675.307
586.97186 1692.9088 1679.9298
586.97607 1657.2292 1684.559
586.98028 1686.4103 1689.1947
586.98448 1683.2903 1693.8367
586.98869 1755.3402 1698.4852
586.99289 1738.2047 1703.14
586.9971 1761.0587 1707.8013
587.0013 1759.3424 1712.469
587.00551 1724.7573 1717.143
587.00971 1732.5271 1721.8235
587.01392 1742.6432 1726.5103
587.01812 1752.5314 1731.2035
587.02233 1795.8367 1735.9031
587.02653 1757.8519 1740.6091
587.03074 1753.4855 1745.3214
587.03494 1718.8627 1750.0401
587.03915 1738.118 1754.7651
587.04335 1784.283 1759.4966
587.04756 1796.9949 1764.2343
587.05176 1766.0376 1768.9785
587.05597 1762.5588 1773.7289
587.06017 1824.9471 1778.4857
587.06438 1814.682 1783.2489
587.06858 1795.8738 1788.0184
587.07278 1802.0703 1792.7942
587.07699 1796.1259 1797.5763
587.08119 1841.7358 1802.3648
587.0854 1811.5991 1807.1595
587.0896 1793.4344 1811.9606
587.09381 1860.0402 1816.768
587.09801 1863.026 1821.5817
587.10221 1851.1101 1826.4018
587.10642 1895.8339 1831.2281
587.11062 1859.3356 1836.0607
587.11483 1861.8212 1840.8995
587.11903 1848.4701 1845.7447
587.12323 1852.0416 1850.5962
587.12744 1848.6257 1855.4539
587.13164 1850.6823 1860.3179
587.13584 1882.7997 1865.1881
587.14005 1895.7172 1870.0647
587.14425 1888.9183 1874.9474
587.14845 1894.7161 1879.8365
587.15266 1902.5305 1884.7318
587.15686 1901.4769 1889.6333
587.16106 1911.7249 1894.5411
587.16527 1935.3591 1899.4551
587.16947 1915.9293 1904.3753
587.17367 1914.1158 1909.3018
587.17788 1961.3301 1914.2345
587.18208 1980.5739 1919.1734
587.18628 1969.6805 1924.1185
587.19049 1945.0652 1929.0698
587.19469 1964.9617 1934.0274
587.19889 1970.5345 1938.9911
587.20309 1942.7902 1943.9611
587.2073 1968.9406 1948.9372
587.2115 1992.8451 1953.9195
587.2157 1970.9224 1958.908
587.2199 1980.2114 1963.9027
587.22411 1994.5811 1968.9035
587.22831 1961.7659 1973.9105
587.23251 2001.2367 1978.9237
587.23671 2009.3595 1983.943
587.24092 1991.149 1988.9685
587.24512 2073.2156 1994.0002
587.24932 2046.2694 1999.0379
587.25352 2039.2247 2004.0819
587.25772 2059.9863 2009.1319
587.26193 2034.4313 2014.1881
587.26613 2069.8049 2019.2504
587.27033 2084.3662 2024.3189
587.27453 2026.9003 2029.3934
587.27873 2073.1726 2034.4741
587.28294 2081.1177 2039.5608
587.28714 2031.3563 2044.6537
587.29134 2030.0615 2049.7527
587.29554 2035.2561 2054.8577
587.29974 2040.4337 2059.9689
587.30394 2053.3308 2065.0861
587.30814 2062.2527 2070.2094
587.31235 2078.2542 2075.3387
587.31655 2038.0085 2080.4742
587.32075 1985.8064 2085.6157
587.32495 1956.7467 2090.7632
587.32915 1955.129 2095.9168
587.33335 2015.3236 2101.0765
587.33755 2066.0156 2106.2422
587.34175 2079.3418 2111.4139
587.34596 2104.3459 2116.5917
587.35016 2148.6201 2121.7755
587.35436 2152.6926 2126.9653
587.35856 2115.8137 2132.1611
587.36276 2130.3276 2137.3629
587.36696 2100.751 2142.5707
587.37116 2120.0732 2147.7846
587.37536 2148.4377 2153.0044
587.37956 2169.3259 2158.2302
587.38376 2173.7271 2163.462
587.38796 2158.0693 2168.6998
587.39216 2137.801 2173.9436
587.39636 2150.061 2179.1933
587.40056 2199.2427 2184.449
587.40476 2193.6233 2189.7106
587.40896 2199.1672 2194.9782
587.41316 2216.8804 2200.2518
587.41736 2223.7754 2205.5312
587.42156 2247.3391 2210.8167
587.42576 2257.0234 2216.108
587.42996 2249.4739 2221.4053
587.43416 2243.3118 2226.7085
587.43836 2238.7493 2232.0176
587.44256 2255.5435 2237.3326
587.44676 2280.7432 2242.6535
587.45096 2298.1272 2247.9803
587.45516 2307.4966 2253.313
587.45936 2287.7859 2258.6516
587.46356 2263.0076 2263.9961
587.46776 2288.8582 2269.3465
587.47196 2314.0281 2274.7027
587.47616 2290.0469 2280.0648
587.48036 2268.8818 2285.4327
587.48456 2296.9026 2290.8065
587.48876 2331.7761 2296.1862
587.49296 2304.8391 2301.5716
587.49716 2282.0869 2306.963
587.50136 2368.2341 2312.3601
587.50556 2354.0491 2317.7631
587.50975 2324.8247 2323.1719
587.51395 2337.1196 2328.5865
587.51815 2319.6238 2334.0069
587.52235 2324.0649 2339.4331
587.52655 2344.9812 2344.8651
587.53075 2340.238 2350.3029
587.53495 2425.0051 2355.7465
587.53915 2385.5317 2361.1958
587.54335 2321.686 2366.6509
587.54754 2342.4265 2372.1118
587.55174 2348.8652 2377.5785
587.55594 2390.4331 2383.0509
587.56014 2416.7378 2388.529
587.56434 2404.8777 2394.0129
587.56854 2410.4834 2399.5026
587.57273 2420.5286 2404.9979
587.57693 2435.3713 2410.499
587.58113 2418.9568 2416.0058
587.58533 2428.4507 2421.5183
587.58953 2468.8967 2427.0366
587.59373 2452.0869 2432.5605
587.59792 2436.7817 2438.0901
587.60212 2460.4365 2443.6254
587.60632 2439.4343 2449.1664
587.61052 2430.9797 2454.713
587.61472 2474.3667 2460.2654
587.61891 2463.0061 2465.8233
587.62311 2445.2915 2471.387
587.62731 2443.1553 2476.9563
587.63151 2452.5486 2482.5312
587.6357 2449.7974 2488.1118
587.6399 2438.2671 2493.698
587.6441 2467.4114 2499.2898
587.6483 2502.1494 2504.8873
587.65249 2504.9165 2510.4903
587.65669 2538.2524 2516.099
587.66089 2568.6409 2521.7133
587.66509 2529.2822 2527.3331
587.66928 2535.3494 2532.9586
587.67348 2530.209 2538.5896
587.67768 2544.6375 2544.2262
587.68187 2566.6428 2549.8684
587.68607 2590.5193 2555.5161
587.69027 2615.8784 2561.1694
587.69447 2613.5989 2566.8283
587.69866 2617.2322 2572.4926
587.70286 2603.6289 2578.1626
587.70706 2591.666 2583.838
587.71125 2644.8081 2589.519
587.71545 2615.717 2595.2054
587.71965 2624.4912 2600.8974
587.72384 2619.7844 2606.5949
587.72804 2612.5859 2612.2979
587.73224 2622.6716 2618.0064
587.73643 2652.0808 2623.7204
587.74063 2672.0342 2629.4398
587.74483 2653.6912 2635.1647
587.74902 2638.3899 2640.8951
587.75322 2683.6636 2646.6309
587.75741 2713.488 2652.3722
587.76161 2671.9407 2658.1189
587.76581 2701.0225 2663.871
587.77 2667.019 2669.6286
587.7742 2622.2678 2675.3916
587.77839 2630.4553 2681.16
587.78259 2622.2583 2686.9339
587.78679 2616.6448 2692.7131
587.79098 2618.2131 2698.4977
587.79518 2637.6797 2704.2877
587.79937 2673.2205 2710.0831
587.80357 2683.8635 2715.8839
587.80777 2736.9055 2721.69
587.81196 2735.3484 2727.5015
587.81616 2750.9661 2733.3183
587.82035 2772.7456 2739.1405
587.82455 2784.2747 2744.9681
587.82874 2790.2336 2750.8009
587.83294 2792.012 2756.6391
587.83713 2788.8232 2762.4826
587.84133 2793.5342 2768.3314
587.84552 2813.7681 2774.1856
587.84972 2818.3091 2780.045
587.85392 2807.0674 2785.9097
587.85811 2842.4341 2791.7797
587.86231 2824.0896 2797.655
587.8665 2840.1011 2803.5355
587.8707 2807.2124 2809.4213
587.87489 2805.9656 2815.3123
587.87909 2867.5059 2821.2086
587.88328 2884.9375 2827.1102
587.88748 2846.3149 2833.0169
587.89167 2861.9924 2838.9289
587.89587 2920.313 2844.8461
587.90006 2893.7637 2850.7686
587.90425 2873.7473 2856.6962
587.90845 2924.3235 2862.629
587.91264 2927.9458 2868.567
587.91684 2903.2263 2874.5102
587.92103 2916.2297 2880.4586
587.92523 2927.2329 2886.4121
587.92942 2947.854 2892.3708
587.93362 2933.2551 2898.3347
587.93781 2911.1892 2904.3036
587.942 2980.0442 2910.2778
587.9462 2971.0464 2916.257
587.95039 2834.5952 2922.2414
587.95459 2814.3254 2928.2309
587.95878 2831.8831 2934.2255
587.96298 2870.7188 2940.2252
587.96717 2897.0488 2946.23
587.97136 2924.7407 2952.2399
587.97556 2909.6506 2958.2548
587.97975 2919.6333 2964.2748
587.98395 2967.6956 2970.2999
587.98814 2966.967 2976.33
587.99233 2962.7502 2982.3652
587.99653 2953.626 2988.4055
588.00072 2946.8372 2994.4507
588.00491 2972.3982 3000.501
588.00911 2936.1858 3006.5563
588.0133 2928.8506 3012.6166
588.01749 2958.5867 3018.6819
588.02169 2987.7163 3024.7522
588.02588 2987.9807 3030.8274
588.03008 2940.8452 3036.9077
588.03427 2949.0811 3042.9929
588.03846 3032.6167 3049.0831
588.04265 3045.0481 3055.1782
588.04685 3068.0781 3061.2783
588.05104 3091.3799 3067.3834
588.05523 3117.1709 3073.4933
588.05943 3096.8667 3079.6082
588.06362 3064.6069 3085.728
588.06781 3107.376 3091.8527
588.07201 3096.99 3097.9823
588.0762 3053.1768 3104.1167
588.08039 3107.2881 3110.2561
588.08459 3174.2063 3116.4003
588.08878 3146.7219 3122.5494
588.09297 3099.7217 3128.7034
588.09716 3133.4236 3134.8622
588.10136 3128.7686 3141.0259
588.10555 3114.4543 3147.1944
588.10974 3149.0164 3153.3677
588.11393 3161.271 3159.5458
588.11813 3205.4033 3165.7288
588.12232 3212.5811 3171.9165
588.12651 3112.1943 3178.1091
588.1307 3055.0903 3184.3064
588.1349 3082.2686 3190.5085
588.13909 3080.4226 3196.7154
588.14328 3116.1919 3202.927
588.14747 3143.3801 3209.1434
588.15166 3184.8115 3215.3645
588.15586 3249.0054 3221.5904
588.16005 3301.4272 3227.821
588.16424 3287.5698 3234.0563
588.16843 3239.8103 3240.2964
588.17263 3271.7153 3246.5411
588.17682 3280.979 3252.7905
588.18101 3243.9089 3259.0446
588.1852 3277.9443 3265.3034
588.18939 3275.7542 3271.5669
588.19358 3248.7214 3277.835
588.19778 3270.5457 3284.1078
588.20197 3326.3027 3290.3852
588.20616 3362.0808 3296.6673
588.21035 3325.2322 3302.954
588.21454 3317.8914 3309.2453
588.21873 3354.8508 3315.5412
588.22293 3361.9529 3321.8417
588.22712 3360.4246 3328.1468
588.23131 3361.449 3334.4565
588.2355 3370.7073 3340.7708
588.23969 3396.6479 3347.0896
588.24388 3358.1558 3353.413
588.24807 3427.4592 3359.741
588.25226 3413.5767 3366.0735
588.25646 3369.8157 3372.4105
588.26065 3405.9763 3378.752
588.26484 3440.0247 3385.0981
588.26903 3480.2607 3391.4487
588.27322 3414.4966 3397.8038
588.27741 3399.3169 3404.1633
588.2816 3423.5535 3410.5274
588.28579 3366.6311 3416.8959
588.28998 3456.1023 3423.2689
588.29417 3427.9448 3429.6464
588.29837 3418.8965 3436.0282
588.30256 3404.1523 3442.4146
588.30675 3451.9517 3448.8053
588.31094 3479.4644 3455.2005
588.31513 3394.7241 3461.6001
588.31932 3451.7588 3468.0041
588.32351 3472.6282 3474.4125
588.3277 3471.2214 3480.8252
588.33189 3544.501 3487.2424
588.33608 3544.1636 3493.6639
588.34027 3566.3628 3500.0898
588.34446 3560.3428 3506.52
588.34865 3516.9868 3512.9546
588.35284 3487.9399 3519.3935
588.35703 3517.9402 3525.8367
588.36122 3540.5945 3532.2842
588.36541 3553.0532 3538.7361
588.3696 3548.6421 3545.1922
588.37379 3463.5186 3551.6526
588.37798 3317.3821 3558.1173
588.38217 3111.4751 3564.5863
588.38636 2891.7524 3571.0595
588.39055 2765.5728 3577.537
588.39474 2738.1731 3584.0187
588.39893 2896.6951 3590.5046
588.40312 3098.9678 3596.9948
588.40731 3258.106 3603.4892
588.4115 3457.4592 3609.9878
588.41569 3594.4263 3616.4905
588.41988 3648.3618 3622.9975
588.42407 3619.1877 3629.5086
588.42826 3643.2666 3636.024
588.43245 3665.7664 3642.5434
588.43664 3666.3999 3649.067
588.44083 3697.6675 3655.5948
588.44502 3658.125 3662.1267
588.44921 3676.7727 3668.6627
588.4534 3644.3318 3675.2028
588.45759 3748.4912 3681.7471
588.46177 3768.3938 3688.2954
588.46596 3721.2498 3694.8478
588.47015 3794.5112 3701.4043
588.47434 3749.2224 3707.9648
588.47853 3733.4458 3714.5294
588.48272 3752.8176 3721.0981
588.48691 3739.46 3727.6707
588.4911 3775.7129 3734.2474
588.49529 3734.2439 3740.8282
588.49948 3712.7776 3747.4129
588.50367 3786.9104 3754.0016
588.50785 3736.8958 3760.5944
588.51204 3802.5732 3767.1911
588.51623 3778.1582 3773.7918
588.52042 3734.6521 3780.3964
588.52461 3721.4102 3787.005
588.5288 3778.4575 3793.6175
588.53299 3804.5391 3800.234
588.53717 3816.4124 3806.8544
588.54136 3838.5847 3813.4786
588.54555 3792.5032 3820.1068
588.54974 3735.6902 3826.7389
588.55393 3721.7361 3833.3749
